x-axis,1
second,Volt
-4.400000E-03,-14.698498E-03
-4.395600E-03,-95.100507E-03
-4.391200E-03,-95.100507E-03
-4.386800E-03,-72.145426E-03
-4.382400E-03,-37.693062E-03
-4.378000E-03,-164.044717E-03
-4.373600E-03,-49.190344E-03
-4.369200E-03,-175.463033E-03
-4.364800E-03,-141.089636E-03
-4.360400E-03,-163.965751E-03
-4.356000E-03,-95.100507E-03
-4.351600E-03,-118.134555E-03
-4.347200E-03,-95.100507E-03
-4.342800E-03,-95.100507E-03
-4.338400E-03,-95.179473E-03
-4.334000E-03,-95.100507E-03
-4.329600E-03,-106.676755E-03
-4.325200E-03,-37.574613E-03
-4.320800E-03,-95.100507E-03
-4.316400E-03,-26.077331E-03
-4.312000E-03,-14.698498E-03
-4.307600E-03,-95.218956E-03
-4.303200E-03,-141.168602E-03
-4.298800E-03,-106.716238E-03
-4.294400E-03,-95.100507E-03
-4.290000E-03,-118.213521E-03
-4.285600E-03,-106.439857E-03
-4.281200E-03,-95.100507E-03
-4.276800E-03,-95.100507E-03
-4.272400E-03,-141.208085E-03
-4.268000E-03,-175.502516E-03
-4.263600E-03,-95.100507E-03
-4.259200E-03,-152.350020E-03
-4.254800E-03,-95.100507E-03
-4.250400E-03,-140.852738E-03
-4.246000E-03,-175.305101E-03
-4.241600E-03,-129.355455E-03
-4.237200E-03,-175.502516E-03
-4.232800E-03,-95.100507E-03
-4.228400E-03,-118.292487E-03
-4.224000E-03,-164.242132E-03
-4.219600E-03,-95.100507E-03
-4.215200E-03,-175.502516E-03
-4.210800E-03,-129.315972E-03
-4.206400E-03,-26.432678E-03
-4.202000E-03,-37.416681E-03
-4.197600E-03,-95.100507E-03
-4.193200E-03,-95.100507E-03
-4.188800E-03,-140.773772E-03
-4.184400E-03,-95.376888E-03
-4.180000E-03,-175.502516E-03
-4.175600E-03,-95.100507E-03
-4.171200E-03,-175.502516E-03
-4.166800E-03,-95.100507E-03
-4.162400E-03,-175.502516E-03
-4.158000E-03,-175.502516E-03
-4.153600E-03,-94.784643E-03
-4.149200E-03,-129.237006E-03
-4.144800E-03,-95.100507E-03
-4.140400E-03,-95.100507E-03
-4.136000E-03,-95.100507E-03
-4.131600E-03,-95.100507E-03
-4.127200E-03,-60.292796E-03
-4.122800E-03,-15.053845E-03
-4.118400E-03,-48.795514E-03
-4.114000E-03,-163.649887E-03
-4.109600E-03,-72.500773E-03
-4.105200E-03,-118.450419E-03
-4.100800E-03,-106.202959E-03
-4.096400E-03,-175.502516E-03
-4.092000E-03,-95.100507E-03
-4.087600E-03,-129.158040E-03
-4.083200E-03,-95.100507E-03
-4.078800E-03,-95.100507E-03
-4.074400E-03,-95.100507E-03
-4.070000E-03,-95.100507E-03
-4.065600E-03,-129.987184E-03
-4.061200E-03,-95.100507E-03
-4.056800E-03,-141.484466E-03
-4.052400E-03,-151.639325E-03
-4.048000E-03,-117.621275E-03
-4.043600E-03,-95.100507E-03
-4.039200E-03,-175.502516E-03
-4.034800E-03,-95.100507E-03
-4.030400E-03,-95.100507E-03
-4.026000E-03,-129.079074E-03
-4.021600E-03,-163.531438E-03
-4.017200E-03,-95.100507E-03
-4.012800E-03,-95.100507E-03
-4.008400E-03,-164.518514E-03
-4.004000E-03,-140.536873E-03
-3.999600E-03,-15.211777E-03
-3.995200E-03,-95.100507E-03
-3.990800E-03,-163.491955E-03
-3.986400E-03,-95.100507E-03
-3.982000E-03,-95.100507E-03
-3.977600E-03,-164.557997E-03
-3.973200E-03,-140.497390E-03
-3.968800E-03,-93.994982E-03
-3.964400E-03,-188.105324E-03
-3.960000E-03,-38.798587E-03
-3.955600E-03,-117.502826E-03
-3.951200E-03,-151.955189E-03
-3.946800E-03,-95.100507E-03
-3.942400E-03,-140.457907E-03
-3.938000E-03,-95.100507E-03
-3.933600E-03,-95.100507E-03
-3.929200E-03,-107.190035E-03
-3.924800E-03,-37.061334E-03
-3.920400E-03,-95.100507E-03
-3.916000E-03,-95.100507E-03
-3.911600E-03,-60.016415E-03
-3.907200E-03,-95.100507E-03
-3.902800E-03,-95.100507E-03
-3.898400E-03,-163.373505E-03
-3.894000E-03,-153.179164E-03
-3.889600E-03,-95.100507E-03
-3.885200E-03,-95.100507E-03
-3.880800E-03,-59.976932E-03
-3.876400E-03,-95.100507E-03
-3.872000E-03,-95.100507E-03
-3.867600E-03,-107.269001E-03
-3.863200E-03,-95.100507E-03
-3.858800E-03,-118.766283E-03
-3.854400E-03,-25.485085E-03
-3.850000E-03,-140.339458E-03
-3.845600E-03,-95.100507E-03
-3.841200E-03,-95.100507E-03
-3.836800E-03,-26.906475E-03
-3.832400E-03,-95.100507E-03
-3.828000E-03,-95.100507E-03
-3.823600E-03,-105.847612E-03
-3.819200E-03,-175.502516E-03
-3.814800E-03,-16.198854E-03
-3.810400E-03,-175.502516E-03
-3.806000E-03,-26.945958E-03
-3.801600E-03,-95.100507E-03
-3.797200E-03,-95.100507E-03
-3.792800E-03,-164.794895E-03
-3.788400E-03,-130.342531E-03
-3.784000E-03,-95.100507E-03
-3.779600E-03,-95.100507E-03
-3.775200E-03,-82.813564E-03
-3.770800E-03,-175.502516E-03
-3.766400E-03,-95.100507E-03
-3.762000E-03,-164.834378E-03
-3.757600E-03,-95.100507E-03
-3.753200E-03,-254.246238E-03
-3.748800E-03,-95.100507E-03
-3.744400E-03,-163.176090E-03
-3.740000E-03,-95.100507E-03
-3.735600E-03,-95.100507E-03
-3.731200E-03,-84.471852E-03
-3.726800E-03,-95.100507E-03
-3.722400E-03,-94.231880E-03
-3.718000E-03,-81.865971E-03
-3.713600E-03,-95.100507E-03
-3.709200E-03,-95.100507E-03
-3.704800E-03,-151.639325E-03
-3.700400E-03,-95.100507E-03
-3.696000E-03,-95.100507E-03
-3.691600E-03,-95.100507E-03
-3.687200E-03,-81.787005E-03
-3.682800E-03,-107.505899E-03
-3.678400E-03,-14.698498E-03
-3.674000E-03,-175.502516E-03
-3.669600E-03,-105.650196E-03
-3.665200E-03,-95.100507E-03
-3.660800E-03,-174.554923E-03
-3.656400E-03,-141.997746E-03
-3.652000E-03,-163.057641E-03
-3.647600E-03,-95.100507E-03
-3.643200E-03,-127.618202E-03
-3.638800E-03,-105.610713E-03
-3.634400E-03,-95.100507E-03
-3.630000E-03,-173.528364E-03
-3.625600E-03,-81.629073E-03
-3.621200E-03,-163.018158E-03
-3.616800E-03,-95.100507E-03
-3.612400E-03,-95.100507E-03
