x-axis,1
second,Volt
-4.200000E-03,-738.316581E-03
-4.195800E-03,-793.991999E-03
-4.191600E-03,+2.688020988E+00
-4.187400E-03,+2.879773833E+00
-4.183200E-03,+2.879773833E+00
-4.179000E-03,+2.916944895E+00
-4.174800E-03,+2.972620312E+00
-4.170600E-03,+3.052859972E+00
-4.166400E-03,-738.316581E-03
-4.162200E-03,-596.179268E-03
-4.158000E-03,-571.452677E-03
-4.153800E-03,+4.188334980E+00
-4.149600E-03,+3.362185888E+00
-4.145400E-03,+3.362348237E+00
-4.141200E-03,+3.467152139E+00
-4.137000E-03,+3.491878730E+00
-4.132800E-03,+3.522989906E+00
-4.128600E-03,+3.585049909E+00
-4.124400E-03,-175.502516E-03
-4.120200E-03,-175.502516E-03
-4.116000E-03,-26.818269E-03
-4.111800E-03,+5.670416359E+00
-4.107600E-03,+3.825768888E+00
-4.103400E-03,+4.005401962E+00
-4.099200E-03,+4.005401962E+00
-4.095000E-03,+4.030453252E+00
-4.090800E-03,+4.085479272E+00
-4.086600E-03,+3.981000069E+00
-4.082400E-03,+195.234004E-03
-4.078200E-03,+226.507530E-03
-4.074000E-03,+288.729882E-03
-4.069800E-03,+4.836096838E+00
-4.065600E-03,+4.420181177E+00
-4.061400E-03,+4.487814017E+00
-4.057200E-03,+4.487814017E+00
-4.053000E-03,+4.568216026E+00
-4.048800E-03,+4.568216026E+00
-4.044600E-03,+2.697003163E+00
-4.040400E-03,+603.303936E-03
-4.036200E-03,+628.030527E-03
-4.032000E-03,+708.919585E-03
-4.027800E-03,+4.599651901E+00
-4.023600E-03,+4.976935355E+00
-4.019400E-03,+5.032610773E+00
-4.015200E-03,+7.259140439E+00
-4.011000E-03,+7.288952820E+00
-4.006800E-03,+7.141080320E+00
-4.002600E-03,-979.522608E-03
-3.998400E-03,-175.502516E-03
-3.994200E-03,-181.075354E-03
-3.990000E-03,-275.707677E-03
-3.985800E-03,+7.246858318E+00
-3.981600E-03,+7.221482329E+00
-3.977400E-03,+7.197405135E+00
-3.973200E-03,+7.141080320E+00
-3.969000E-03,+7.060678311E+00
-3.964800E-03,+6.962421343E+00
-3.960600E-03,-251.143435E-03
-3.956400E-03,-188.596384E-03
-3.952200E-03,-187.135240E-03
-3.948000E-03,-175.502516E-03
-3.943800E-03,+7.321200442E+00
-3.939600E-03,+7.296473850E+00
-3.935400E-03,+7.191345250E+00
-3.931200E-03,+7.141080320E+00
-3.927000E-03,+7.060678311E+00
-3.922800E-03,+7.004191146E+00
-3.918600E-03,-207.263090E-03
-3.914400E-03,-248.870543E-03
-3.910200E-03,-193.195125E-03
-3.906000E-03,-175.502516E-03
-3.901800E-03,+7.301884338E+00
-3.897600E-03,+7.301884338E+00
-3.893400E-03,+7.221482329E+00
-3.889200E-03,+7.141080320E+00
-3.885000E-03,+7.060678311E+00
-3.880800E-03,+6.980276302E+00
-3.876600E-03,-255.904526E-03
-3.872400E-03,-254.930429E-03
-3.868200E-03,-288.801545E-03
-3.864000E-03,-223.981602E-03
-3.859800E-03,+7.301884338E+00
-3.855600E-03,+7.301884338E+00
-3.851400E-03,+7.221482329E+00
-3.847200E-03,+7.208063762E+00
-3.843000E-03,+7.060678311E+00
-3.838800E-03,+7.060678311E+00
-3.834600E-03,-236.263723E-03
-3.830400E-03,-180.588306E-03
-3.826200E-03,-226.092145E-03
-3.822000E-03,-230.041488E-03
-3.817800E-03,+7.381149901E+00
-3.813600E-03,+7.301884338E+00
-3.809400E-03,+7.189397057E+00
-3.805200E-03,+7.221482329E+00
-3.801000E-03,+7.141080320E+00
-3.796800E-03,+7.022370803E+00
-3.792600E-03,-309.144702E-03
-3.788400E-03,-175.502516E-03
-3.784200E-03,-175.502516E-03
-3.780000E-03,-114.903659E-03
-3.775800E-03,+7.221482329E+00
-3.771600E-03,+7.301884338E+00
-3.767400E-03,+7.195456942E+00
-3.763200E-03,+7.221482329E+00
-3.759000E-03,+7.117652524E+00
-3.754800E-03,+7.060678311E+00
-3.750600E-03,-255.904526E-03
-3.746400E-03,-192.708077E-03
-3.742200E-03,-175.502516E-03
-3.738000E-03,-242.161260E-03
-3.733800E-03,+7.301884338E+00
-3.729600E-03,+7.221482329E+00
-3.725400E-03,+7.221482329E+00
-3.721200E-03,+7.216721239E+00
-3.717000E-03,+7.141080320E+00
-3.712800E-03,+7.060678311E+00
-3.708600E-03,-255.904526E-03
-3.704400E-03,-175.502516E-03
-3.700200E-03,-207.912488E-03
-3.696000E-03,-255.904526E-03
-3.691800E-03,+7.284841127E+00
-3.687600E-03,+7.260114536E+00
-3.683400E-03,+7.301884338E+00
-3.679200E-03,+7.210661353E+00
-3.675000E-03,+7.141080320E+00
-3.670800E-03,+7.080806161E+00
-3.666600E-03,-255.904526E-03
-3.662400E-03,-255.904526E-03
-3.658200E-03,-201.852602E-03
-3.654000E-03,-175.502516E-03
-3.649800E-03,+7.278781241E+00
-3.645600E-03,+7.269312017E+00
-3.641400E-03,+7.229328059E+00
-3.637200E-03,+7.221482329E+00
-3.633000E-03,+7.141080320E+00
-3.628800E-03,+7.060678311E+00
-3.624600E-03,-245.245899E-03
-3.620400E-03,-220.519308E-03
-3.616200E-03,-175.502516E-03
-3.612000E-03,+4.678578850E+00
-3.607800E-03,+7.221482329E+00
-3.603600E-03,+7.194969894E+00
-3.599400E-03,+7.219696485E+00
-3.595200E-03,+7.083619058E+00
-3.591000E-03,+7.013010972E+00
-3.586800E-03,+6.980276302E+00
-3.582600E-03,-239.186013E-03
-3.578400E-03,-216.947620E-03
-3.574200E-03,-255.904526E-03
-3.570000E-03,+2.261118523E+00
-3.565800E-03,+7.266661470E+00
-3.561600E-03,+7.281431789E+00
-3.557400E-03,+7.225756371E+00
-3.553200E-03,+7.089678944E+00
-3.549000E-03,+7.114405535E+00
-3.544800E-03,+6.980276302E+00
-3.540600E-03,-198.280915E-03
-3.536400E-03,-175.502516E-03
-3.532200E-03,-175.502516E-03
-3.528000E-03,+3.802161349E+00
-3.523800E-03,+7.343167093E+00
-3.519600E-03,+7.169865647E+00
-3.515400E-03,+7.301884338E+00
-3.511200E-03,+7.176140839E+00
-3.507000E-03,+7.060678311E+00
-3.502800E-03,+7.056566618E+00
-3.498600E-03,-227.066242E-03
-3.494400E-03,-229.067392E-03
-3.490200E-03,-177.613059E-03
-3.486000E-03,+7.221482329E+00
-3.481800E-03,+7.221482329E+00
-3.477600E-03,+7.293551560E+00
-3.473400E-03,+7.221482329E+00
